#separator:tab
#html:true
#notetype:Basic
#deck:APFC::4 Question Recall
#tags column:3
Wages paid for the installation of a newly purchased machine are	<b>Capital.</b> Installation wages are part of the cost of bringing the asset into use, not a running cost	APFC::M06::F6_2 syllabus::accounting type::recall
Carriage paid on the purchase of goods meant for resale is	<b>Revenue.</b> Carriage on <i>goods</i> is consumed this period; carriage on <i>machinery</i> would be capital. One word decides it	APFC::M06::F6_2 syllabus::accounting type::recall
Repairs carried out on a second-hand machine to bring it into working condition are	<b>Capital</b> — necessary to bring the machine into working condition. Contrast ordinary repairs to a machine already in use, which are revenue	APFC::M06::F6_2 syllabus::accounting type::recall
Heavy advertising expenditure to launch a new product is best treated as	<b>Deferred revenue expenditure</b> — revenue in nature, benefit over several years, written off across them	APFC::M06::F6_2 syllabus::accounting type::recall
Sale proceeds of old machinery constitute	A <b>capital receipt</b>: it reduces an asset and does not arise from normal trading	APFC::M06::F6_2 syllabus::accounting type::recall
Interest on a loan taken to purchase a machine, for the period <b>before</b> the machine is put to use, is	<b>Capitalised</b> as part of the asset's cost, per AS 16. Interest <b>after</b> it is put to use is revenue	APFC::M06::F6_2 syllabus::accounting type::recall
Treating capital expenditure as revenue expenditure will	<b>Both understated.</b> Expenses are too high so profit is too low, and no asset was recorded so assets are too low. Both halves of the row move together	APFC::M06::F6_2 syllabus::accounting type::recall
In the bank's books, interest on a non-performing asset is recognised only when received. This is best described as	<b>Prudence overriding accrual.</b> Accrual would book the earned interest; prudence refuses because collection is doubtful	APFC::M06::F6_2 syllabus::accounting type::recall
Under AS 15, in a defined contribution plan	In a <b>defined contribution</b> plan the employer's obligation ends with the contribution and the <b>employee</b> bears investment risk. (a) and (b) describe a <b>defined benefit</b> plan such as gratuity	APFC::M06::F6_2 syllabus::accounting type::recall
The Trading Account is prepared to ascertain	<b>Gross profit.</b> Net profit comes from the P&L; financial position from the balance sheet	APFC::M06::F6_3 syllabus::accounting type::recall
Which one of the following is a direct expense?	<b>Carriage inwards</b> brings goods in, so it is a cost of making them saleable. Carriage <i>outwards</i> is selling and distribution	APFC::M06::F6_3 syllabus::accounting type::recall
Which one of the following is a fictitious asset?	<b>Preliminary expenses</b> have no realisable value. Goodwill and patents are <b>intangible but real</b>; closing stock is a current asset	APFC::M06::F6_3 syllabus::accounting type::recall
Carriage outwards is shown in the	<b>P&L</b> — a selling and distribution expense. Contrast carriage inwards	APFC::M06::F6_3 syllabus::accounting type::recall
Arranging assets and liabilities in a particular order in the balance sheet is called	<b>Marshalling.</b> <i>Grouping</i> is putting similar items under one head — a different word, often the distractor	APFC::M06::F6_3 syllabus::accounting type::recall
Salary earned by employees but unpaid at the year end is	<b>Add</b> to the expense (matching) and show as a <b>current liability</b> — you owe it. Ignoring it is the cash basis, which F6.2 §3.3 rules out for companies	APFC::M06::F6_3 syllabus::accounting type::recall
Insurance premium paid in advance at the year end is	<b>Deduct</b> from the expense — it does not belong to this year — and carry it as a <b>current asset</b>	APFC::M06::F6_3 syllabus::accounting type::recall
Rent received in advance at the year end is	<b>Deduct</b> from the income and show as a <b>current liability</b>: you owe the service, not the money	APFC::M06::F6_3 syllabus::accounting type::recall
Goods taken by the proprietor for personal use are	<b>Deduct from purchases and add to drawings.</b> It is not a sale — no outsider bought anything — and it is not an expense of the business	APFC::M06::F6_3 syllabus::accounting type::recall
Every year-end adjustment has	<b>Two.</b> Every adjustment is a journal entry, and entries have two sides. Finding only one means the adjustment is incomplete	APFC::M06::F6_3 syllabus::accounting type::recall
Which one of the following is <b>not</b> freely available for distribution as dividend?	A <b>capital reserve</b> arises from capital profits and is not freely distributable. The other three are revenue in origin	APFC::M06::F6_3 syllabus::accounting type::recall
A contingent liability is	<b>Disclosed by note, not recorded.</b> It is not yet a liability, but concealing it would mislead	APFC::M06::F6_3 syllabus::accounting type::recall
Provision for doubtful debts is	Both effects again: <b>debited to the P&L</b> and <b>deducted from debtors</b> on the assets side	APFC::M06::F6_3 syllabus::accounting type::recall
Opening stock ₹40,000; purchases ₹3,00,000; purchase returns ₹10,000; wages ₹30,000; carriage inwards ₹5,000; closing stock ₹50,000; net sales ₹4,00,000. The gross profit is	COGS = 40,000 + (3,00,000 − 10,000) + 30,000 + 5,000 − 50,000 = ₹3,15,000. GP = 4,00,000 − 3,15,000 = <b>₹85,000</b>. Note that wages and carriage inwards are <b>direct</b> and belong here	APFC::M06::F6_3 syllabus::accounting type::recall
Net profit before charging the manager's commission is ₹4,20,000. The manager is entitled to a commission of 5% of the net profit <b>after</b> charging such commission. The commission is	Commission <b>after</b> charging it: 4,20,000 × 5/105 = <b>₹20,000</b>. Verify: profit after commission ₹4,00,000, and 5% of that is ₹20,000. Option (b) is 5/100, the "before" formula	APFC::M06::F6_3 syllabus::accounting type::recall
Sundry debtors are ₹1,00,000. Further bad debts of ₹5,000 are to be written off and a provision for doubtful debts is to be created at 5%. The provision will be	Deduct the further bad debts <b>first</b>: 5% of (1,00,000 − 5,000) = <b>₹4,750</b>. Option (a) applies the rate to the un-reduced figure — the commonest error	APFC::M06::F6_3 syllabus::accounting type::recall
Capital reserve is created out of	<b>Capital profits</b> — profit on sale of a fixed asset, revaluation, profit prior to incorporation, forfeiture of shares. (c) describes <b>reserve capital</b>	APFC::M06::F6_3 syllabus::accounting type::recall
A firm's net profit is shown as ₹5,00,000. It is then found that outstanding wages of ₹30,000 had not been recorded, and that closing stock had been overvalued by ₹20,000. The corrected net profit is	Both corrections <b>reduce</b> profit. Outstanding wages are an unrecorded expense: −30,000. Overvalued closing stock inflated gross profit, so correcting it: −20,000. 5,00,000 − 30,000 − 20,000 = <b>₹4,50,000</b>	APFC::M06::F6_3 syllabus::accounting type::recall
Depreciation is best described as a process of	<b>Allocation.</b> Depreciation spreads a cost already incurred over the periods benefiting from it. It does not attempt to value the asset	APFC::M06::F6_4 syllabus::accounting type::recall
Which one of the following is <b>not</b> a cause of depreciation?	An <b>increase</b> in market value is not a cause of depreciation — and it does not remove the need to charge it, because depreciation is allocation not valuation	APFC::M06::F6_4 syllabus::accounting type::recall
Under the straight line method, the amount of depreciation charged each year	<b>Constant</b>, because the rate is applied to the unchanging original cost	APFC::M06::F6_4 syllabus::accounting type::recall
Under the written down value method, depreciation is calculated on the	The <b>opening book value</b>, which shrinks each year, so the charge falls	APFC::M06::F6_4 syllabus::accounting type::recall
The method of depreciation recognised by the Income Tax Act is the	<b>WDV</b> is the method recognised by the Income Tax Act	APFC::M06::F6_4 syllabus::accounting type::recall
Schedule II of the Companies Act, 2013 prescribes	<b>Useful lives.</b> Schedule XIV of the Companies Act, 1956 gave <b>rates</b> — the change is examinable	APFC::M06::F6_4 syllabus::accounting type::recall
The writing off of the cost of an <b>intangible</b> asset is called	<b>Amortisation</b> for intangibles; depletion for wasting assets; depreciation for tangibles	APFC::M06::F6_4 syllabus::accounting type::recall
Under AS 26, goodwill is recorded in the books	<b>Only purchased goodwill.</b> Self-generated goodwill has no reliable cost, so recording it would breach objectivity	APFC::M06::F6_4 syllabus::accounting type::recall
Under AS 2, inventories are valued at	The <b>lower of cost and net realisable value</b> — conservatism in one line	APFC::M06::F6_4 syllabus::accounting type::recall
Which one of the following cost formulas is <b>not</b> permitted under AS 2?	<b>LIFO is not permitted</b> under AS 2. FIFO, weighted average and specific identification all are	APFC::M06::F6_4 syllabus::accounting type::recall
Which one of the following is <b>excluded</b> from the cost of inventories?	<b>Selling and distribution costs.</b> Cost covers bringing stock to its present location and condition; selling costs are incurred to move it out	APFC::M06::F6_4 syllabus::accounting type::recall
